X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
2193,342,14,0,0,1698,191,218,166,162,0.3,544, FC14, CA23,R2,Carrot
2830,57,18,285,158,1243,229,200,97,787,0.94,-591, FC13, CA33,,Melon
2798,,10,644,64,330,214,220,142,997,0.48,-295, FC13, CA31,,Melon
2955,155,18,297,54,426,238,239,124,834,0.64,584, FC13, CA52,,Melon
2057,315,18,0,0,850,169,222,192,630,0.02,977, FC14, CA37,R3,Carrot
2145,144,9,0,0,907,233,239,137,780,0.39,568, FC14, CA34,,Carrot
2847,,31,270,175,1328,247,172,30,900,0.81,50, FC13, CA33,,Melon
2135,182,8,0,0,1308,223,246,156,1325,0.49,-640, FC14, CA37,,Carrot
3218,111,19,67,-1,3291,249,215,86,845,0.05,-555, FC13, CA53,R3,Apple
2741,331,26,150,-1,1379,150,197,182,1861,0.33,-202, FC13, CA33,,Mango
2775,135,26,153,-35,603,250,219,81,323,0.7,617, FC11, CA50,,Melon
2233,47,15,0,0,1511,224,205,111,335,0.94,182, FC14, CA23,,Carrot
2750,120,20,124,-1,474,250,218,87,342,0.2,-441, FC11, CA50,,Melon
2660,238,26,42,12,1473,163,251,217,1291,0.15,940, FC13, CA24,,Mango
2753,124,24,240,-69,630,252,214,75,400,0.96,-52, FC11, CA50,,Melon
2822,82,14,319,72,1786,238,215,105,767,0.5,-62, FC13, CA51,,Melon
2995,36,9,190,18,1382,220,221,136,1657,0.9,694, FC13, CA39,,Apple
3282,56,15,624,243,3754,229,207,107,1994,0.64,-617, FC13, CA52,,Apple
3168,95,6,30,0,4884,229,231,136,1239,0.91,-429, FC11, CA49,,Apple
2094,341,13,0,0,916,192,220,166,769,0.79,-196, FC14, CA34,,Carrot
3195,111,15,469,46,5941,245,222,101,1206,0.14,816, FC11, CA49,,Apple
2941,173,8,421,103,805,225,244,152,2245,0.46,620, FC13, CA53,,Melon
2753,167,16,285,23,2313,232,244,138,2322,0.8,342, FC13, CA24,,Berry
3118,182,8,150,15,990,223,245,156,1762,0.68,885, FC11, CA42,,Apple
2833,327,20,268,38,1789,169,214,183,1554,0.37,999, FC13, CA33,,Mango
2327,338,28,192,37,1338,148,188,172,446,1,407, FC14, CA30,,Berry
2381,87,9,0,0,953,234,224,121,916,0.56,561, FC14, CA26,R1,Carrot
2338,61,2,0,0,430,221,234,149,1436,0.82,948, FC14, CA34,,Carrot
2083,309,23,30,10,1343,150,218,205,648,0.44,769, FC14, CA37,,Berry
2196,329,10,30,0,853,196,228,172,1445,0.42,156, FC14, CA24,,Carrot
2107,155,41,120,88,470,229,205,63,285,0.36,775, FC14, CA21,,Berry
2886,255,11,366,54,882,194,247,192,1693,0.26,144, FC13, CA24,,Melon
3241,124,3,127,31,2550,225,237,146,2761,0.03,-83, FC11, CA49,,Peach
3269,63,24,190,31,3692,233,183,70,2852,0.73,59, FC11, CA59,,Apple
2382,134,20,390,185,732,247,227,99,1622,0.08,-184, FC14, CA26,,Carrot
3243,285,23,42,7,3971,149,233,220,1312,0.47,735, FC11, CA58,,Peach
2315,,27,277,122,973,253,209,65,1357,0.09,-861, FC14, CA23,,Carrot
3198,10,12,330,61,1423,207,216,145,127,0.67,29, FC11, CA42,,Apple
2529,56,14,309,43,450,228,208,110,1190,0.05,-103, FC13, CA22,R2,Berry
3142,59,21,730,-32,4155,231,192,85,4070,0.66,-2, FC11, CA49,,Apple
3166,174,20,192,0,2162,227,246,141,361,0.55,-976, FC13, CA52,,Apple
2742,,21,216,36,514,238,238,120,607,0.05,506, FC11, CA50,,Melon
2052,29,16,0,0,942,213,204,123,510,0.33,-723, FC14, CA37,,Carrot
1929,172,16,90,30,108,229,246,143,787,0.3,140, FC14, CA23,,Berry
2194,341,34,270,153,319,130,169,165,768,0.42,557, FC14, CA30,,Berry
3304,,10,741,77,4468,235,238,133,1827,0.19,-244, FC11, CA58,,Peach
2309,60,31,376,231,636,227,159,43,300,0.45,490, FC14, CA30,,Carrot
3308,,21,787,-39,1316,247,226,97,2607,0.83,-318, FC11, CA59,,Apple
2064,307,16,0,0,511,174,229,194,216,0.38,-90, FC14, CA23,,Carrot
2802,322,19,0,0,1490,169,218,187,1834,0.35,644, FC13, CA33,R1,Mango
3197,290,9,60,9,3690,195,239,183,1651,0.47,-326, FC11, CA43,,Apple
2318,193,23,319,135,1231,211,251,164,1116,0.68,-935, FC14, CA26,,Carrot
2612,104,14,150,33,1590,242,222,107,1110,0.26,141, FC13, CA24,,Berry
2817,,18,339,116,738,203,254,181,1956,0.11,-991, FC13, CA24,,Melon
2886,151,11,371,26,5253,234,240,136,4051,0.87,-655, FC11, CA50,,Orange
2284,114,6,180,22,192,230,234,138,285,0.32,-462, FC14, CA30,,Carrot
2318,80,12,30,7,1230,236,219,113,134,0.57,798, FC14, CA26,,Berry
2833,150,15,242,23,1953,238,238,126,2407,0.17,505, FC11, CA50,,Apple
2035,312,39,162,129,255,92,181,213,426,0.01,-513, FC14, CA30,,Berry
2110,283,9,0,0,1120,194,241,186,1358,0.14,-974, FC14, CA37,,Carrot
2883,343,9,331,88,1789,202,227,163,1717,0.66,529, FC13, CA54,,Mango
2775,344,13,42,7,2854,194,219,164,6177,0.95,304, FC11, CA49,,Orange
3383,350,5,150,5,2529,210,231,159,2447,0.9,-88, FC11, CA60,R3,Peach
2242,82,16,0,0,446,240,211,96,895,0.18,-620, FC14, CA36,,Carrot
2346,293,22,532,208,626,151,228,215,1620,0.52,487, FC14, CA30,,Berry
3105,350,7,90,12,5245,208,228,159,285,0.31,-791, FC11, CA39,,Apple
2722,315,24,30,19,3216,148,212,200,6132,0.8,22, FC11, CA36,,Apple
3226,41,15,531,49,4076,221,206,117,3571,0.58,-802, FC11, CA58,,Apple
2733,289,15,268,32,1410,177,237,200,2051,0.9,-529, FC13, CA31,,Melon
2695,,19,30,-1,2608,231,244,135,2291,0.28,95, FC11, CA50,,Melon
2062,,21,95,35,497,166,247,216,469,0.64,191, FC14, CA21,,Berry
2294,66,20,162,80,1530,235,194,82,765,0.38,882, FC14, CA22,,Berry
3293,118,24,190,39,2460,252,211,73,2676,0.64,782, FC11, CA59,,Peach
2224,,20,0,0,1130,248,226,96,272,0.73,766, FC14, CA21,,Carrot
3285,345,19,283,101,4348,178,206,164,1315,0.38,495, FC11, CA58,,Peach
2564,55,15,210,38,497,228,207,109,914,0.01,664, FC14, CA26,,Berry
2705,,13,120,10,1434,196,250,191,1159,0.5,998, FC13, CA53,,Melon
2182,272,24,0,0,1292,150,239,225,942,0.15,-781, FC14, CA37,,Carrot
2974,332,14,297,56,1230,187,222,174,3014,0.7,22, FC11, CA42,,Apple
3197,,12,42,6,3696,219,212,127,3223,0.09,-506, FC11, CA59,,Peach
3302,100,24,323,104,1723,251,201,65,2914,0.85,605, FC11, CA59,,Apple
2361,29,19,0,0,765,210,195,115,1116,0.89,991, FC14, CA30,,Carrot
2413,117,26,150,29,752,253,206,64,1260,0.54,534, FC14, CA25,,Berry
2769,114,20,300,137,330,250,215,83,531,0.3,66, FC11, CA50,,Melon
2349,62,8,0,0,484,227,223,130,850,0.76,-378, FC14, CA22,,Carrot
2493,,28,60,18,1158,155,184,161,1690,0.16,-935, FC13, CA30,,Mango
2091,,25,60,10,201,202,176,99,492,0.68,-567, FC14, CA30,,Mango
2171,114,27,85,35,1317,254,200,55,680,0.66,-943, FC14, CA23,,Carrot
3381,247,6,120,13,4214,207,245,176,4121,0.33,-544, FC11, CA59,,Peach
2577,89,25,95,16,1495,248,192,58,1077,0.4,46, FC13, CA24,,Berry
2287,120,19,42,12,330,249,220,91,1544,0.43,-577, FC14, CA24,,Carrot
2759,207,26,150,80,1261,193,253,182,1648,0.43,-36, FC13, CA24,,Melon
2220,18,12,0,0,828,211,215,140,351,0.05,296, FC14, CA34,,Carrot
2684,347,6,0,0,2630,208,230,160,2215,0.05,294, FC11, CA36,,Melon
2253,111,25,30,12,376,253,204,63,1822,0.01,-749, FC14, CA23,,Carrot
2025,33,19,42,9,424,213,195,111,503,0.91,-778, FC14, CA30,,Carrot
2526,,17,90,17,1050,236,241,129,1655,0.38,303, FC13, CA24,,Berry
2786,120,13,120,0,540,241,229,115,247,0.97,532, FC11, CA50,R3,Melon
2507,22,9,120,14,732,215,221,143,5534,0.46,-683, FC11, CA38,,Melon
3268,176,12,323,38,4447,226,246,150,2418,0.29,-277, FC13, CA53,,Apple
2805,,27,300,58,1723,146,243,229,2191,0.87,-517, FC13, CA33,,Melon
2676,,14,30,2,1481,204,212,144,700,0.21,-340, FC11, CA49,R1,Melon
2498,90,5,153,31,642,227,232,139,1316,0.39,376, FC14, CA26,R2,Berry
2763,,4,216,33,2620,225,240,150,2053,0.84,-211, FC13, CA31,,Melon
2181,,29,108,51,1291,253,204,56,658,0.09,-847, FC14, CA23,,Carrot
2633,285,26,153,74,1168,139,229,226,721,0.67,926, FC13, CA53,,Mango
2818,119,19,30,10,5213,248,220,92,4497,0,64, FC11, CA49,,Orange
2768,,11,618,34,210,216,215,133,871,0.99,87, FC13, CA31,,Melon
2084,261,21,30,14,1003,164,246,217,268,0.27,391, FC14, CA37,,Carrot
2718,129,25,120,-33,390,251,216,76,417,0.39,988, FC11, CA50,,Melon
3140,135,5,67,4,4547,228,238,144,1920,0.14,182, FC11, CA42,R2,Apple
2239,56,14,30,9,1283,228,209,111,636,0.98,709, FC14, CA22,,Carrot
3377,257,5,150,27,2640,208,243,173,2396,0.52,-960, FC11, CA59,,Peach
3346,289,11,513,78,3288,190,239,189,1677,0.14,905, FC11, CA59,,Apple
2811,327,20,418,64,1869,167,213,184,1018,0.88,909, FC13, CA30,,Melon
2292,,29,240,81,616,254,195,47,1677,0.97,-390, FC14, CA23,,Carrot
2745,306,11,67,24,2416,190,234,184,6428,0.81,-835, FC11, CA49,,Orange
2790,45,7,0,0,932,222,225,138,2527,0.32,446, FC13, CA31,R2,Melon
2924,53,14,0,0,4740,227,210,113,1964,0.72,367, FC11, CA43,,Melon
2771,56,30,175,88,190,224,163,53,1587,0.66,-691, FC11, CA49,,Melon
2965,142,6,0,0,4778,229,239,143,3283,0.91,556, FC11, CA49,,Apple
2365,57,21,212,71,1008,229,191,86,633,0.89,453, FC14, CA26,R1,Carrot
2095,,30,60,27,589,254,187,37,85,0.46,268, FC14, CA23,,Carrot
2655,264,21,60,2,1358,163,244,218,1050,0.43,232, FC13, CA43,,Melon
2784,176,23,242,78,570,225,245,140,604,0.62,-151, FC11, CA50,,Melon
2823,187,20,382,124,765,218,250,157,1917,0.89,330, FC13, CA24,,Melon
2126,2,36,30,15,618,146,147,120,417,0.72,-306, FC14, CA34,,Berry
2805,189,10,190,41,1723,221,248,160,1231,0.22,-120, FC13, CA33,R3,Melon
2328,91,16,492,34,1381,243,214,97,967,0.23,673, FC14, CA22,,Carrot
3231,158,8,42,4,4126,229,242,146,2522,0.68,733, FC11, CA58,,Peach
2829,14,11,430,94,1907,210,217,144,924,0.09,199, FC13, CA31,,Melon
2806,111,30,153,51,819,254,193,43,1340,0.55,-870, FC13, CA33,,Melon
2266,350,38,60,52,1200,127,149,142,417,0.56,79, FC14, CA30,,Berry
2423,,24,309,199,1190,155,244,223,900,0.42,-559, FC14, CA30,,Berry
2365,320,4,0,0,765,210,236,164,1572,0.77,501, FC14, CA31,,Carrot
2258,110,28,175,51,636,254,196,49,1655,0.83,-191, FC14, CA23,,Carrot
2459,,20,150,48,577,161,236,213,1693,0.76,-753, FC14, CA30,,Berry
1916,320,24,190,60,162,151,210,195,832,0.76,-982, FC14, CA25,,Mango
2239,339,26,30,5,404,154,191,170,1026,0.68,788, FC14, CA30,,Berry
2568,351,5,212,15,1500,212,232,158,1630,0.09,-116, FC13, CA22,,Melon
2721,147,18,30,4,1423,241,235,116,1399,0.04,638, FC13, CA39,,Melon
2902,342,3,67,4,4963,213,235,159,1560,0.64,-191, FC11, CA43,,Melon
2572,338,4,270,33,1395,210,233,162,1507,0.77,26, FC13, CA22,,Melon
2761,314,20,30,8,1506,163,220,195,1765,0.58,-398, FC13, CA33,,Mango
2995,62,11,484,17,3209,230,216,118,5849,0.86,116, FC11, CA49,,Apple
2194,124,13,0,0,892,241,231,117,1401,0.92,556, FC14, CA23,,Carrot
2081,28,32,277,102,450,190,155,82,470,0.32,-402, FC14, CA26,,Berry
2487,,7,201,44,391,202,243,180,1861,0.84,759, FC14, CA26,R2,Berry
2775,,16,30,-3,2799,246,225,103,2244,0.92,-385, FC11, CA49,R3,Melon
2808,,27,454,249,1194,138,210,207,902,0.5,966, FC13, CA53,,Mango
3038,90,9,108,3,3676,233,227,125,234,0.64,854, FC11, CA43,,Apple
2391,12,17,67,24,513,201,204,137,1020,0.74,287, FC14, CA30,,Berry
2420,321,25,390,223,1222,148,207,194,760,0.35,-356, FC14, CA30,,Berry
3172,336,16,192,48,1240,183,217,172,469,0.44,509, FC13, CA44,,Apple
3221,135,2,371,30,3284,222,238,151,3693,0.55,398, FC11, CA43,,Apple
2770,52,23,256,105,277,225,183,80,1805,0.3,-454, FC11, CA49,,Melon
2094,9,17,0,0,824,198,203,139,190,0.02,981, FC14, CA24,,Carrot
2064,335,13,30,-11,955,189,221,171,212,0.4,239, FC14, CA37,,Carrot
3047,356,10,618,75,5664,204,222,156,3811,0.71,636, FC11, CA49,,Apple
2246,23,24,313,110,1298,199,182,111,726,0.99,-243, FC14, CA30,R3,Berry
2054,285,24,342,-3,518,147,232,221,931,0.19,288, FC14, CA21,R2,Mango
2368,102,26,242,74,1026,252,196,55,631,0.93,-864, FC14, CA26,,Carrot
2871,129,16,175,61,175,244,229,109,1154,0.21,-576, FC11, CA49,,Apple
2746,,12,150,13,1605,218,214,131,1242,0.38,934, FC13, CA30,,Melon
2858,197,25,537,162,808,204,252,169,1740,0.3,279, FC13, CA24,,Melon
2946,14,19,150,87,1201,198,196,131,3274,0.28,-459, FC13, CA44,,Apple
2722,133,24,201,75,2218,249,221,86,2380,1,-18, FC13, CA24,,Berry
2676,,13,30,-3,1172,219,250,162,626,0.41,943, FC13, CA22,,Melon
2952,161,14,480,114,725,233,243,137,2167,0.83,974, FC13, CA53,,Melon
3379,280,11,408,3,3055,191,241,190,1910,0.21,163, FC11, CA59,,Apple
2110,334,19,216,106,362,173,211,176,541,0.34,755, FC14, CA30,,Berry
2830,88,35,256,128,300,246,161,14,2568,0.38,947, FC11, CA50,,Melon
2328,118,36,150,87,361,253,183,24,1879,0.48,148, FC14, CA23,,Carrot
2898,255,14,30,12,2012,187,248,199,1110,0.33,-527, FC13, CA39,,Melon
2729,27,7,390,30,90,218,225,144,780,0.52,656, FC13, CA31,,Melon
3066,149,17,127,-32,849,240,237,121,1476,0.58,917, FC11, CA42,,Apple
2790,74,10,30,-1,618,232,222,122,192,0.9,311, FC11, CA50,,Melon
2901,332,4,67,15,1798,211,235,162,1513,0.94,14, FC13, CA52,,Melon
2939,288,10,268,26,5134,193,239,186,1718,0.63,-993, FC11, CA49,R1,Melon
2166,280,37,60,45,782,96,215,244,633,0.07,-208, FC14, CA30,,Berry
2669,,27,175,76,1237,149,196,180,1959,0.41,192, FC13, CA33,,Mango
2522,197,18,42,8,1100,213,252,168,1666,0.39,344, FC13, CA24,,Berry
3367,101,19,150,105,4151,248,211,83,4023,0.63,109, FC11, CA59,,Peach
2910,266,4,42,2,4983,210,241,169,1673,0.89,436, FC11, CA43,,Melon
2296,187,17,0,0,1170,220,250,158,997,0.12,798, FC14, CA37,,Carrot
3427,234,31,384,172,3313,153,249,219,626,0.43,-995, FC11, CA59,,Apple
2319,,3,0,0,953,211,237,164,947,0.7,-177, FC14, CA30,,Carrot
3376,48,6,0,0,4432,223,227,140,4186,0.24,21, FC11, CA60,R3,Peach
3371,,14,499,89,2268,243,228,110,2301,0.32,817, FC11, CA58,,Apple
2377,70,14,300,133,1249,235,212,106,1187,0.05,187, FC14, CA22,,Berry
3175,183,15,30,-12,2242,222,249,155,3290,0.7,-587, FC11, CA49,,Apple
2090,37,28,108,28,451,207,168,81,660,0.37,-273, FC14, CA30,,Berry
2081,117,31,150,53,270,254,194,42,553,0.16,-346, FC14, CA21,,Berry
3024,24,16,297,26,4116,210,204,127,4161,0.09,-34, FC11, CA49,,Apple
3338,9,24,134,45,2542,185,184,129,2644,0.5,814, FC11, CA59,,Apple
2904,81,26,379,232,1266,244,185,55,912,0.39,-916, FC13, CA52,,Melon
2437,349,12,30,4,997,198,220,161,1455,0.8,376, FC13, CA40,,Mango
3372,28,5,0,0,2704,218,230,148,2287,0.29,-414, FC11, CA58,,Peach
2805,347,13,350,87,1825,196,219,162,994,0.25,237, FC13, CA31,,Melon
2606,112,11,30,4,1584,239,228,119,5106,0.58,890, FC11, CA36,,Orange
2329,137,23,85,42,1376,248,224,92,859,0.18,835, FC14, CA23,,Berry
3008,196,15,228,20,5535,215,251,166,1924,0.72,-667, FC11, CA43,,Orange
3175,15,7,366,92,4816,214,226,149,1584,0.6,-445, FC11, CA49,,Apple
3314,,12,60,8,4405,200,218,156,3973,0.98,129, FC11, CA58,,Peach
3415,222,17,60,23,3814,196,254,190,2739,0.84,832, FC11, CA60,,Peach
2078,326,9,0,0,1342,198,230,172,666,0.42,648, FC14, CA37,,Carrot
3367,116,16,228,14,2532,246,223,100,2497,0.83,-265, FC11, CA59,,Peach
2774,58,30,190,96,212,225,164,51,1624,0.98,-354, FC11, CA49,,Melon
2869,62,15,192,25,1371,231,208,106,1674,0.72,-869, FC11, CA49,,Apple
2824,93,45,190,45,268,240,130,0,1510,0.58,322, FC11, CA50,R3,Melon
2423,55,26,297,60,698,225,174,66,693,0.11,-973, FC14, CA30,,Berry
2305,80,9,295,142,1434,233,223,122,900,0.4,-52, FC14, CA30,,Carrot
2902,172,13,499,58,2550,228,246,147,1933,0.71,-856, FC13, CA46,,Melon
2115,135,16,0,0,1142,244,231,111,1390,0.51,225, FC14, CA37,,Carrot
3064,59,8,319,0,3362,227,223,130,2980,0.67,-632, FC11, CA50,,Apple
2309,137,9,0,0,95,235,237,133,67,0.61,-191, FC14, CA31,,Carrot
2094,126,18,30,6,886,247,225,98,792,0.05,605, FC14, CA23,,Carrot
2789,226,20,255,88,765,187,254,198,2040,0.23,-869, FC13, CA24,R3,Melon
3375,61,13,150,-6,4142,230,212,112,1195,0.18,197, FC11, CA58,R2,Apple
2891,274,11,90,7,2167,190,243,192,1425,0.02,-740, FC13, CA43,,Melon
2182,7,15,0,0,1348,200,208,143,684,0.71,411, FC14, CA30,,Berry
2310,286,28,391,225,1466,132,226,228,942,0.74,630, FC14, CA30,,Berry
2695,94,27,120,64,120,250,188,48,828,0.38,354, FC11, CA50,,Melon
2781,39,3,60,11,1871,220,232,149,2739,0.42,-321, FC11, CA49,,Melon
2780,50,8,42,5,1753,224,223,134,2435,0.06,874, FC13, CA46,,Melon
2762,62,27,150,76,175,231,173,58,1319,0.67,-136, FC11, CA49,,Melon
2782,330,21,30,16,1550,165,209,181,1747,0.02,744, FC13, CA33,,Mango
3097,7,10,418,-28,2673,208,220,149,684,0.19,-760, FC13, CA43,R1,Apple
2801,138,22,108,52,1812,247,227,96,1158,0.1,280, FC13, CA33,,Melon
2089,8,19,0,0,511,195,199,137,782,0.61,240, FC14, CA30,,Carrot
2222,229,14,0,0,1266,199,252,188,424,0.15,742, FC14, CA37,,Carrot
3237,69,18,124,47,2089,236,203,92,2366,0.33,-951, FC11, CA49,,Apple
2203,59,21,0,0,900,231,190,83,934,0.32,711, FC14, CA25,,Carrot
2190,,10,30,2,595,194,244,189,1252,0.33,-868, FC14, CA36,R3,Carrot
2278,99,14,30,12,390,242,220,104,1597,0.08,962, FC14, CA24,,Carrot
3173,90,11,270,2,4838,237,222,114,2251,0.02,-458, FC11, CA49,,Apple
2744,,1,350,90,2717,216,238,160,1358,0.8,907, FC13, CA52,,Melon
3321,163,15,499,109,1381,233,243,137,2042,0.35,123, FC13, CA52,,Apple
2475,352,16,0,0,541,191,211,157,847,0.91,299, FC13, CA40,,Mango
2348,81,12,382,155,1008,236,219,112,1358,0.31,456, FC14, CA26,,Carrot
3170,27,2,268,17,1549,218,234,153,335,0.26,662, FC13, CA43,,Apple
3308,73,16,108,23,1674,237,207,96,1945,0.8,-138, FC11, CA58,,Apple
3226,27,1,564,75,631,218,236,155,484,0.05,200, FC13, CA52,,Apple
2246,46,37,190,114,1050,203,134,36,1557,0.25,763, FC14, CA30,,Berry
2730,135,1,60,-9,1383,220,238,155,2335,0.75,-403, FC11, CA43,,Melon
2702,27,22,120,21,1149,205,188,111,2101,0.83,633, FC11, CA49,,Melon
2727,273,12,0,0,1626,186,243,196,1082,0.05,676, FC13, CA43,,Melon
3116,18,12,85,13,4116,211,215,140,1777,0.31,781, FC11, CA43,,Apple
3331,81,14,330,41,3355,238,214,104,1758,0.54,-360, FC11, CA49,,Peach
2788,147,18,270,-34,663,242,235,115,459,0.09,458, FC11, CA50,,Melon
2298,308,37,127,81,1345,99,191,219,1082,0.31,-914, FC14, CA30,,Berry
2737,99,13,30,-5,1406,241,221,108,2357,0.47,516, FC11, CA43,,Melon
2200,,32,30,12,1252,246,214,70,1040,0.7,819, FC14, CA23,,Carrot
2985,72,7,497,13,5372,228,227,133,6482,0.96,154, FC11, CA49,R3,Apple
3333,165,11,228,19,4023,230,244,144,2475,0.26,653, FC11, CA58,,Peach
2616,,17,30,8,2072,211,253,171,1273,0.53,426, FC13, CA24,R2,Apple
2067,181,27,30,12,876,217,244,142,335,0.4,310, FC14, CA21,,Carrot
2745,58,24,212,78,240,229,183,74,1800,0.48,-966, FC11, CA49,R3,Melon
2575,348,6,234,16,1536,209,231,160,1710,0.8,-344, FC13, CA22,,Melon
2499,55,22,390,136,816,227,186,81,1370,0.99,-480, FC14, CA30,,Berry
3277,74,15,469,90,684,237,211,102,1050,0.63,-64, FC13, CA59,,Peach
3331,319,16,854,103,2181,176,224,187,939,0.15,-139, FC13, CA52,,Apple
2440,101,28,272,74,730,253,190,46,558,0.86,341, FC14, CA21,,Berry
2309,39,24,108,62,1429,213,181,92,1144,0.59,-768, FC14, CA22,,Berry
3195,77,9,85,5,2213,232,223,122,1648,0.38,921, FC13, CA43,,Apple
2720,57,25,124,3,134,228,180,71,1290,0.57,58, FC11, CA50,,Melon
3213,80,14,0,0,1387,238,215,105,1655,0.4,18, FC11, CA58,,Apple
2822,222,16,127,57,2236,198,254,189,703,0.02,-288, FC13, CA33,,Melon
1962,,34,90,66,150,114,185,200,408,0.83,199, FC14, CA30,,Berry
2965,38,24,247,49,4883,212,181,92,3315,0.39,834, FC11, CA49,,Apple
3105,308,14,503,62,1574,180,230,190,3174,0.38,-534, FC11, CA49,R2,Apple
3067,164,11,85,7,6811,230,243,144,2774,0.31,-198, FC11, CA49,R2,Orange
2709,77,14,134,29,150,237,214,105,1879,0.48,-628, FC11, CA49,,Melon
1949,82,20,108,37,108,243,200,77,573,0.46,-492, FC14, CA23,R3,Berry
2680,88,7,0,0,2317,231,229,131,633,0.9,673, FC13, CA51,,Melon
2199,,27,67,41,1456,245,225,90,828,0.5,-233, FC14, CA23,,Carrot
2271,,20,0,0,1015,226,193,93,1189,0.97,548, FC14, CA30,R1,Carrot
2198,95,29,210,147,499,251,182,38,218,0.97,639, FC14, CA23,,Carrot
2819,182,25,90,38,992,218,246,146,3074,0.92,481, FC13, CA24,,Melon
3004,18,10,192,29,5232,212,219,143,3899,0.82,-728, FC11, CA49,R1,Apple
2569,322,6,255,20,1442,205,234,168,1572,0.84,584, FC13, CA22,R1,Melon
2743,270,1,127,2,240,216,238,160,1129,0.46,61, FC11, CA50,,Melon
3113,345,11,268,11,1987,197,222,163,2598,0.51,-589, FC11, CA49,,Apple
2327,321,23,150,37,1300,155,210,192,408,0.33,368, FC14, CA30,,Berry
2791,69,21,228,116,1304,237,194,79,859,0.68,-746, FC13, CA33,,Melon
3075,91,20,0,0,2758,246,204,79,3918,0.34,574, FC11, CA42,,Apple
2527,215,21,67,15,1065,195,254,188,1598,0.59,-544, FC13, CA24,,Berry
2735,103,16,30,-8,433,245,217,96,379,0.1,945, FC11, CA50,,Melon
2296,333,29,285,4,1100,140,188,179,1155,0.63,163, FC14, CA30,,Berry
2128,24,34,150,106,300,181,147,82,212,0.59,-524, FC14, CA30,,Mango
2751,317,22,430,192,1061,155,214,196,752,0.67,-531, FC13, CA53,,Mango
2882,,4,0,0,1996,218,243,161,1465,0.85,893, FC13, CA43,,Melon
3247,186,11,95,8,4751,222,248,159,2732,0.54,416, FC13, CA53,,Apple
2133,321,28,30,15,1165,136,200,197,1207,0.58,-89, FC14, CA37,,Carrot
2252,257,28,424,204,467,142,243,231,830,0.87,-939, FC14, CA21,,Berry
2062,360,30,300,213,272,162,171,135,845,0.1,-70, FC14, CA25,,Mango
2355,300,25,120,13,1239,143,221,214,990,0.53,-65, FC14, CA30,,Berry
2032,303,44,153,136,182,65,175,228,175,0.61,-741, FC14, CA30,,Berry
2963,300,8,201,21,4867,199,237,178,2249,0.54,-393, FC11, CA49,,Apple
2637,32,9,360,-2,912,218,220,137,836,0.89,136, FC13, CA31,,Berry
2932,81,11,60,-10,2093,235,219,114,3070,0.9,-631, FC13, CA46,,Apple
2293,131,38,268,180,984,249,190,31,418,0.55,876, FC14, CA23,,Carrot
2237,81,13,0,0,849,237,216,107,420,0.98,-878, FC14, CA30,,Carrot
3217,313,16,240,74,4696,175,226,191,990,0.93,12, FC11, CA42,,Apple
2167,,9,0,0,1015,196,236,180,644,0.87,-56, FC14, CA34,,Carrot
2688,,3,0,0,1153,224,237,149,1699,0.19,-989, FC13, CA37,,Apple
2122,50,14,0,0,1299,226,209,114,932,0.43,794, FC14, CA37,,Carrot
3269,113,13,576,133,518,242,226,110,1012,0.29,166, FC13, CA59,R1,Peach
2207,183,29,0,0,1485,214,244,143,870,0.2,741, FC14, CA21,,Carrot
3183,37,14,560,88,5686,219,207,121,1405,0.6,-366, FC11, CA49,,Apple
2775,40,8,134,0,1940,221,223,137,2673,0.4,115, FC11, CA49,R2,Melon
2708,73,7,256,24,339,229,226,131,1074,0.62,-848, FC13, CA31,,Melon
2251,132,31,108,54,828,251,206,58,1465,0.51,-350, FC14, CA23,,Carrot
3426,287,22,42,14,3288,154,233,216,1558,0.71,895, FC11, CA59,,Apple
3107,293,5,182,12,5568,205,239,173,1132,0.41,759, FC11, CA40,,Apple
3261,107,7,30,0,3596,233,232,131,3664,0.92,-779, FC11, CA58,,Peach
2289,190,21,277,108,1182,215,251,160,1148,0.09,8, FC14, CA23,,Carrot
2744,288,3,95,6,228,211,239,166,1187,0.28,483, FC11, CA50,,Melon
2702,67,9,190,18,277,229,222,125,1045,0.3,140, FC13, CA31,,Melon
2918,8,7,85,3,4731,212,226,152,1884,0.15,904, FC11, CA49,R2,Melon
2277,292,33,90,42,1290,113,214,232,684,0.14,-910, FC14, CA30,,Berry
2876,111,27,175,49,1050,254,199,54,270,0.63,158, FC11, CA49,,Melon
2359,,11,67,10,1276,233,218,115,600,0.51,258, FC14, CA26,,Berry
2706,83,26,120,52,134,245,184,52,1879,0.3,977, FC11, CA50,,Melon
2338,115,37,170,97,382,253,178,18,1908,0.2,-442, FC14, CA23,R1,Carrot
3319,97,10,450,85,3737,237,225,119,1565,0.42,28, FC11, CA60,,Peach
2016,5,22,0,0,240,187,192,137,458,0.94,575, FC14, CA24,,Carrot
2191,,29,150,66,1124,171,169,123,1110,0.88,533, FC14, CA30,,Berry
2238,134,24,134,75,1421,249,220,84,872,0.78,-731, FC14, CA23,,Carrot
3156,110,6,162,24,1101,230,234,138,1758,0.62,946, FC13, CA43,R1,Apple
2679,,14,67,4,1530,208,211,138,1339,0.55,44, FC13, CA30,,Melon
